Username,Percorso_Foto,Pred_Emozione_Foto,Data,ContenutoPost,Pred_Emozione_Post
zelenskiy_official,instagram\zelenskiy_official\post_33\2022-06-16_15-23-13_UTC_6.jpg,2,2022-06-16,"��
Our key strength and most effective weapon is unification During the meeting we discussed the continuation and strengthening of Ukraine's defense, economic support for our state and post-war reconstruction, counteraction to the food crisis and further sanctions pressure on Russia Particular attention was paid to the future of Europe and the European integration of our country
I am thankful to Emmanuel Macron, Olaf Scholz, Mario Draghi and Klaus Iohannis for the negotiations We are preparing for new important decisions to strengthen Ukraine and strengthen security in Europe
",0
zelenskiy_official,instagram\zelenskiy_official\post_34\2022-06-11_08-34-25_UTC_3.jpg,2,2022-06-11,"This is the war for the values 
When we win this war, all Europeans will be able to continue enjoying their freedom But if the person who wants to destroy any freedom in Ukraine and Europe prevails, dark times will come to everyone on the continent 
",0
zelenskiy_official,instagram\zelenskiy_official\post_36\2022-06-08_11-03-35_UTC_1.jpg,3,2022-06-08,"��
Although life has changed with the onset of wartime, our principles remain the same Every person matters This is the main thing that distinguishes us from the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_36\2022-06-08_11-03-35_UTC_2.jpg,1,2022-06-08,"��
Although life has changed with the onset of wartime, our principles remain the same Every person matters This is the main thing that distinguishes us from the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_36\2022-06-08_11-03-35_UTC_4.jpg,1,2022-06-08,"��
Although life has changed with the onset of wartime, our principles remain the same Every person matters This is the main thing that distinguishes us from the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_36\2022-06-08_11-03-35_UTC_5.jpg,3,2022-06-08,"��
Although life has changed with the onset of wartime, our principles remain the same Every person matters This is the main thing that distinguishes us from the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_36\2022-06-08_11-03-35_UTC_8.jpg,2,2022-06-08,"��
Although life has changed with the onset of wartime, our principles remain the same Every person matters This is the main thing that distinguishes us from the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_37\2022-06-07_11-15-14_UTC_1.jpg,2,2022-06-07,"��
Ukraine has shown extraordinary bravery We did not surrender to Russia We have stopped and are gradually pushing the army of invaders, which was recently considered the second strongest in the world, out of our territory Nobody expected Ukrainians to have courage of this magnitude But this magnitude is there And this is the quality of our character - willingness to fight for freedom and for our values
",0
zelenskiy_official,instagram\zelenskiy_official\post_38\2022-06-06_16-26-09_UTC_1.jpg,2,2022-06-06,"Open communication with journalists. About information policy during the war and the situation at the front. And also about the unblocking of our ports, the return of the military from ""Azovstal"" and support of the world's interest in Ukraine.",1
zelenskiy_official,instagram\zelenskiy_official\post_38\2022-06-06_16-26-09_UTC_2.jpg,1,2022-06-06,"Open communication with journalists. About information policy during the war and the situation at the front. And also about the unblocking of our ports, the return of the military from ""Azovstal"" and support of the world's interest in Ukraine.",1
zelenskiy_official,instagram\zelenskiy_official\post_38\2022-06-06_16-26-09_UTC_4.jpg,1,2022-06-06,"Open communication with journalists. About information policy during the war and the situation at the front. And also about the unblocking of our ports, the return of the military from ""Azovstal"" and support of the world's interest in Ukraine.",1
zelenskiy_official,instagram\zelenskiy_official\post_38\2022-06-06_16-26-09_UTC_5.jpg,2,2022-06-06,"Open communication with journalists. About information policy during the war and the situation at the front. And also about the unblocking of our ports, the return of the military from ""Azovstal"" and support of the world's interest in Ukraine.",1
zelenskiy_official,instagram\zelenskiy_official\post_38\2022-06-06_16-26-09_UTC_6.jpg,1,2022-06-06,"Open communication with journalists. About information policy during the war and the situation at the front. And also about the unblocking of our ports, the return of the military from ""Azovstal"" and support of the world's interest in Ukraine.",1
zelenskiy_official,instagram\zelenskiy_official\post_39\2022-06-05_08-27-15_UTC_4.jpg,3,2022-06-05,"The inevitability of punishment is a principle that Ukraine will definitely teach Russia But first of all, we must teach it on the battlefield that Ukraine will not be conquered, that our people will not surrender, and our children will not become the property of the occupiers
",1
zelenskiy_official,instagram\zelenskiy_official\post_40\2022-06-03_12-51-20_UTC_1.jpg,3,2022-06-03,"��
 days of our struggle  days of unity and indomitable spirit Over this time, the enemy has failed to achieve any strategic goal trying to vent its powerlessness on civilian infrastructure and people In these  days, Ukraine has done what seemed impossible, what many did not want to believe We have stopped the ""second army of the world"", liberated part of our territories and continue to give a decent rebuff to the occupiers I am grateful to everyone thanks to whom Ukraine has withstood and continues to defend what belongs to it for  days already We will win
",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_1.jpg,2,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_10.jpg,3,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_2.jpg,1,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_3.jpg,1,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_4.jpg,4,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_5.jpg,3,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_6.jpg,3,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_7.jpg,3,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_41\2022-06-02_15-36-05_UTC_8.jpg,3,2022-06-02,"From now on, the newly appointed ambassadors of foreign countries will present their credentials in St. Sophia Cathedral. This is a step by which Ukraine emphasizes its attitude towards each ambassador and relations with each state. I hope that from now on, the famous mosaic image of ""Oranta"", which is also called the ""Unbreakable Wall"", will protect not only Kyiv and the Ukrainian state, but also all the true friends of Ukraine who are nearby in difficult times.",1
zelenskiy_official,instagram\zelenskiy_official\post_42\2022-06-02_11-48-19_UTC_1.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_42\2022-06-02_11-48-19_UTC_2.jpg,2,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_42\2022-06-02_11-48-19_UTC_3.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_42\2022-06-02_11-48-19_UTC_4.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_43\2022-06-02_11-48-19_UTC_1.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_43\2022-06-02_11-48-19_UTC_2.jpg,2,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_43\2022-06-02_11-48-19_UTC_3.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_43\2022-06-02_11-48-19_UTC_4.jpg,3,2022-06-02,"Digital technologies play a big role in war. Together with Palantir CEO Alex Karp, they discussed partnerships in the defense, security and digitalization sector. This will help strengthen our army and defeat the enemy as soon as possible. Alex Karp is the first general director of large companies who personally came to Kyiv since the beginning of the full-scale war and showed that Ukraine is open for cooperation and business. Thanks for support!",0
zelenskiy_official,instagram\zelenskiy_official\post_44\2022-06-01_11-19-10_UTC_2.jpg,3,2022-06-01,"��
June  has always been a day of warmth, joy and children's smiles Russia has overshadowed this day with war, Russia is stealing the childhood of our children, it wants to destroy our future But we are fighting back and we will defend every Ukrainian child For the future of Ukraine, for a peaceful sky and a happy childhood
 
",0
zelenskiy_official,instagram\zelenskiy_official\post_44\2022-06-01_11-19-10_UTC_3.jpg,3,2022-06-01,"��
June  has always been a day of warmth, joy and children's smiles Russia has overshadowed this day with war, Russia is stealing the childhood of our children, it wants to destroy our future But we are fighting back and we will defend every Ukrainian child For the future of Ukraine, for a peaceful sky and a happy childhood
 
",0
zelenskiy_official,instagram\zelenskiy_official\post_44\2022-06-01_11-19-10_UTC_4.jpg,3,2022-06-01,"��
June  has always been a day of warmth, joy and children's smiles Russia has overshadowed this day with war, Russia is stealing the childhood of our children, it wants to destroy our future But we are fighting back and we will defend every Ukrainian child For the future of Ukraine, for a peaceful sky and a happy childhood
 
",0
zelenskiy_official,instagram\zelenskiy_official\post_44\2022-06-01_11-19-10_UTC_5.jpg,1,2022-06-01,"��
June  has always been a day of warmth, joy and children's smiles Russia has overshadowed this day with war, Russia is stealing the childhood of our children, it wants to destroy our future But we are fighting back and we will defend every Ukrainian child For the future of Ukraine, for a peaceful sky and a happy childhood
 
",0
zelenskiy_official,instagram\zelenskiy_official\post_44\2022-06-01_11-19-10_UTC_6.jpg,1,2022-06-01,"��
June  has always been a day of warmth, joy and children's smiles Russia has overshadowed this day with war, Russia is stealing the childhood of our children, it wants to destroy our future But we are fighting back and we will defend every Ukrainian child For the future of Ukraine, for a peaceful sky and a happy childhood
 
",0
zelenskiy_official,instagram\zelenskiy_official\post_45\2022-05-31_10-37-27_UTC_8.jpg,0,2022-05-31,"��
Millions of our people are fighting for the right to life and freedom for our nation Right now our country is in a situation where we can choose the future for it as we decide This is not just an adaptation to the conditions created for Ukraine by other generations or even other states As it is the case for other countries, and as it was the case for our state before the war We can consciously reshape our lives
",0
zelenskiy_official,instagram\zelenskiy_official\post_46\2022-05-31_10-37-27_UTC_8.jpg,0,2022-05-31,"��
Millions of our people are fighting for the right to life and freedom for our nation Right now our country is in a situation where we can choose the future for it as we decide This is not just an adaptation to the conditions created for Ukraine by other generations or even other states As it is the case for other countries, and as it was the case for our state before the war We can consciously reshape our lives
",0
zelenskiy_official,instagram\zelenskiy_official\post_47\2022-05-27_09-55-01_UTC_3.jpg,0,2022-05-27,"��
Now is the time when we have the opportunity to build the future for Ukraine that we really want Our future, Ukrainian future Without some obsolete and toxic things that have nothing to do with our national needs and our character Ukraine has become the master of its own life and must decide for itself how to live
",0
zelenskiy_official,instagram\zelenskiy_official\post_47\2022-05-27_09-55-01_UTC_9.jpg,3,2022-05-27,"��
Now is the time when we have the opportunity to build the future for Ukraine that we really want Our future, Ukrainian future Without some obsolete and toxic things that have nothing to do with our national needs and our character Ukraine has become the master of its own life and must decide for itself how to live
",0
zelenskiy_official,instagram\zelenskiy_official\post_48\2022-05-22_10-50-20_UTC.jpg,1,2022-05-22,"Ukraine and Poland chose one path. On it, we learned to distinguish between enemies and value friends. Appreciate and respect each other. Thank you, @prezydent_pl, for your visit, support and true friendship!",1
zelenskiy_official,instagram\zelenskiy_official\post_49\2022-05-18_14-08-59_UTC_6.jpg,3,2022-05-18,"��
The reconstruction of Ukraine must now become the same historical example for our time and for the future as the restoration of European countries after World War II
",1
zelenskiy_official,instagram\zelenskiy_official\post_50\2022-05-17_08-53-23_UTC.jpg,1,2022-05-17,"Productive talks with the Chancellor of Germany @bundeskanzler. They discussed the situation at the front, continued pressure on Russia, increased sanctions, prospects for achieving peace. We count on further assistance from Germany on the path of our country to full membership in the EU. Ukraine appreciates Germany's support, in particular defense support.",0
zelenskiy_official,instagram\zelenskiy_official\post_52\2022-05-14_08-06-09_UTC_7.jpg,0,2022-05-14,"��
They are trying to vent their powerlessness Because they can't beat Ukraine
But they can - so far - burn children's attractions in Gorky Park in Kharkiv or destroy a bridge Or a grain warehouse or a house with people
The more such strikes, the farther Russia is from civilization From what is called civilizedness
",0
zelenskiy_official,instagram\zelenskiy_official\post_53\2022-05-14_08-06-09_UTC_7.jpg,0,2022-05-14,"��
They are trying to vent their powerlessness Because they can't beat Ukraine
But they can - so far - burn children's attractions in Gorky Park in Kharkiv or destroy a bridge Or a grain warehouse or a house with people
The more such strikes, the farther Russia is from civilization From what is called civilizedness
",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_1.jpg,3,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_2.jpg,2,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_3.jpg,1,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_4.jpg,3,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_5.jpg,1,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_54\2022-05-12_14-32-08_UTC_9.jpg,3,2022-05-12,"From the first day of the war, nurses work in extremely difficult conditions. Under bombings, shelling, in basements and bomb shelters. Risking their own lives every day, they save the lives of others.

With great pride, he awarded nurses who selflessly helped people during wartime danger. Their stories deserve special attention.

Oksana Balandina and her husband were returning from night duty and came under aerial bombardment. Covering her lover, she lost both legs.

Tatyana Tarasenko continued to work until the hospital building was destroyed by the Russian occupiers. Together with the head nurse, they organized the evacuation of the wounded and sick.

Natalia Abashnyk ensured the work of medical workers in the harsh conditions of the bombing of Kharkiv.

Iryna Vernyhora provided work in conditions of heavy bombardment and constant shelling of Chernigov.

Alla Chernets organized the operation of the hospital and the evacuation of the wounded and sick. From the first days of the war until the time when the building of the medical institution was destroyed.

Oksana Umanets, alone, during the shelling of the hospital in Chernihiv, lifted a soldier with a severed limb weighing 120 kg in full ammunition into the operating room.

Lyudmila Husak organized the clear and coordinated work of the hospital. Thanks to her, the medical institution became a center for receiving and providing humanitarian aid.

Vira Tselyk organized the work of the maternity ward in the bomb shelter during constant shelling and rocket attacks on the hospital. She took deliveries and was always close to patients and their families.

Svitlana Klymenko lost her husband and son during the war. Despite the personal pain, she lived and worked in a medical institution all the days of the occupation. It continues to work even now.

Maria Adamenko remained at her workplace in the absence of electricity and water supply, in the harsh conditions of Ivankov's occupation. The hospital helped civilians and the wounded, issued medicines and humanitarian aid.

Thank you for your difficult, but such important work for all Ukrainians!",0
zelenskiy_official,instagram\zelenskiy_official\post_55\2022-05-11_10-44-33_UTC_2.jpg,1,2022-05-11,"We have already achieved a historic result, because it is clear to the whole free world that Ukraine is the party of good in this war And Russia will lose, because evil always loses
",1
zelenskiy_official,instagram\zelenskiy_official\post_56\2022-05-11_10-44-33_UTC_2.jpg,1,2022-05-11,"We have already achieved a historic result, because it is clear to the whole free world that Ukraine is the party of good in this war And Russia will lose, because evil always loses
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_1.jpg,0,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_5.jpg,1,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_6.jpg,1,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_7.jpg,3,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_8.jpg,3,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_57\2022-05-08_07-53-29_UTC_9.jpg,3,2022-05-08,"This is a special Mother's Day Scorched by war, but with a warm heart, great inner strength, faith and heroism of Ukrainian mothers Each of you performed a feat, for the sake of your children, for the sake of Ukraine Honor and gratitude to you
Congratulations
",1
zelenskiy_official,instagram\zelenskiy_official\post_58\2022-05-06_12-47-00_UTC_1.jpg,0,2022-05-06,errore carattere,0
zelenskiy_official,instagram\zelenskiy_official\post_58\2022-05-06_12-47-00_UTC_6.jpg,3,2022-05-06,errore carattere,0
zelenskiy_official,instagram\zelenskiy_official\post_59\2022-05-06_12-47-00_UTC_1.jpg,0,2022-05-06,errore carattere,0
